division,ticket_id
METROPOLITANA NORTE,TK038116
SUR,TK038117
BAJIO,TK038118
BAJIO,TK038119
OCCIDENTE,TK038120
NORESTE,TK038121
BAJIO,TK038122
SUR,TK038123
BAJIO,TK038124
BAJIO,TK038125
METROPOLITANA NORTE,TK038126
NOROESTE,TK038127
BAJIO,TK038128
SUR,TK038129
METROPOLITANA SUR,TK038130
METROPOLITANA NORTE,TK038131
SUR,TK038132
NOROESTE,TK038133
METROPOLITANA NORTE,TK038134
SURESTE,TK038135
METROPOLITANA NORTE,TK038136
SUR,TK038137
BAJIO,TK038138
METROPOLITANA NORTE,TK038139
NOROESTE,TK038140
OCCIDENTE,TK038141
METROPOLITANA NORTE,TK038142
BAJIO,TK038143
SUR,TK038144
SUR,TK038145
OCCIDENTE,TK038146
BAJIO,TK038147
METROPOLITANA NORTE,TK038148
SURESTE,TK038149
BAJIO,TK038150
METROPOLITANA NORTE,TK038151
METROPOLITANA NORTE,TK038152
OCCIDENTE,TK038153
NOROESTE,TK038154
BAJIO,TK038155
BAJIO,TK038156
METROPOLITANA NORTE,TK038157
OCCIDENTE,TK038158
SURESTE,TK038159
BAJIO,TK038160
SUR,TK038161
NOROESTE,TK038162
NOROESTE,TK038163
BAJIO,TK038164
OCCIDENTE,TK038165
BAJIO,TK038166
BAJIO,TK038167
METROPOLITANA SUR,TK038168
METROPOLITANA NORTE,TK038169
SUR,TK038170
METROPOLITANA NORTE,TK038171
METROPOLITANA NORTE,TK038172
BAJIO,TK038173
OCCIDENTE,TK038174
OCCIDENTE,TK038175
NOROESTE,TK038176
NOROESTE,TK038177
METROPOLITANA NORTE,TK038178
METROPOLITANA NORTE,TK038179
OCCIDENTE,TK038180
NORESTE,TK038181
SURESTE,TK038182
BAJIO,TK038183
BAJIO,TK038184
SURESTE,TK038185
BAJIO,TK038186
SURESTE,TK038187
OCCIDENTE,TK038188
SUR,TK038189
OCCIDENTE,TK038190
OCCIDENTE,TK038191
BAJIO,TK038192
METROPOLITANA NORTE,TK038193
OCCIDENTE,TK038194
BAJIO,TK038195
NOROESTE,TK038196
METROPOLITANA NORTE,TK038197
NORESTE,TK038198
METROPOLITANA NORTE,TK038199
METROPOLITANA SUR,TK038200
SUR,TK038201
METROPOLITANA SUR,TK038202
OCCIDENTE,TK038203
NOROESTE,TK038204
OCCIDENTE,TK038205
METROPOLITANA SUR,TK038206
SURESTE,TK038207
BAJIO,TK038208
SUR,TK038209
BAJIO,TK038210
BAJIO,TK038211
NORESTE,TK038212
BAJIO,TK038213
OCCIDENTE,TK038214
BAJIO,TK038215
BAJIO,TK038216
SURESTE,TK038217
NORESTE,TK038218
BAJIO,TK038219
BAJIO,TK038220
BAJIO,TK038221
BAJIO,TK038222
METROPOLITANA NORTE,TK038223
METROPOLITANA NORTE,TK038224
METROPOLITANA NORTE,TK038225
METROPOLITANA NORTE,TK038226
METROPOLITANA NORTE,TK038227
NORESTE,TK038228
NOROESTE,TK038229
OCCIDENTE,TK038230
OCCIDENTE,TK038231
SUR,TK038232
OCCIDENTE,TK038233
NORESTE,TK038234
METROPOLITANA NORTE,TK038235
OCCIDENTE,TK038236
OCCIDENTE,TK038237
SUR,TK038238
METROPOLITANA NORTE,TK038239
METROPOLITANA NORTE,TK038240
OCCIDENTE,TK038241
SURESTE,TK038242
METROPOLITANA SUR,TK038243
METROPOLITANA NORTE,TK038244
METROPOLITANA NORTE,TK038245
NORESTE,TK038246
SUR,TK038247
NOROESTE,TK038248
METROPOLITANA NORTE,TK038249
SURESTE,TK038250
BAJIO,TK038251
NORESTE,TK038252
BAJIO,TK038253
METROPOLITANA NORTE,TK038254
METROPOLITANA NORTE,TK038255
NORESTE,TK038256
SUR,TK038257
BAJIO,TK038258
SUR,TK038259
BAJIO,TK038260
METROPOLITANA NORTE,TK038261
BAJIO,TK038262
NORESTE,TK038263
METROPOLITANA NORTE,TK038264
NOROESTE,TK038265
METROPOLITANA SUR,TK038266
METROPOLITANA NORTE,TK038267
OCCIDENTE,TK038268
METROPOLITANA SUR,TK038269
OCCIDENTE,TK038270
METROPOLITANA NORTE,TK038271
SUR,TK038272
METROPOLITANA NORTE,TK038273
BAJIO,TK038274
METROPOLITANA NORTE,TK038275
BAJIO,TK038276
NOROESTE,TK038277
NORESTE,TK038278
NORESTE,TK038279
SUR,TK038280
METROPOLITANA NORTE,TK038281
OCCIDENTE,TK038282
NORESTE,TK038283
BAJIO,TK038284
BAJIO,TK038285
BAJIO,TK038286
BAJIO,TK038287
BAJIO,TK038288
METROPOLITANA SUR,TK038289
NORESTE,TK038290
BAJIO,TK038291
SUR,TK038292
METROPOLITANA SUR,TK038293
SUR,TK038294
METROPOLITANA SUR,TK038295
BAJIO,TK038296
BAJIO,TK038297
BAJIO,TK038298
BAJIO,TK038299
OCCIDENTE,TK038300
SUR,TK038301
BAJIO,TK038302
OCCIDENTE,TK038303
BAJIO,TK038304
OCCIDENTE,TK038305
BAJIO,TK038306
NORESTE,TK038307
NOROESTE,TK038308
NOROESTE,TK038309
OCCIDENTE,TK038310
BAJIO,TK038311
NORESTE,TK038312
BAJIO,TK038313
SURESTE,TK038314
SUR,TK038315
SUR,TK038316
METROPOLITANA SUR,TK038317
NOROESTE,TK038318
OCCIDENTE,TK038319
OCCIDENTE,TK038320
BAJIO,TK038321
SUR,TK038322
NORESTE,TK038323
SUR,TK038324
METROPOLITANA NORTE,TK038325
NORESTE,TK038326
NOROESTE,TK038327
NORESTE,TK038328
OCCIDENTE,TK038329
SURESTE,TK038330
OCCIDENTE,TK038331
METROPOLITANA NORTE,TK038332
SURESTE,TK038333
NOROESTE,TK038334
SURESTE,TK038335
BAJIO,TK038336
OCCIDENTE,TK038337
METROPOLITANA SUR,TK038338
METROPOLITANA NORTE,TK038339
NORESTE,TK038340
NORESTE,TK038341
NORESTE,TK038342
BAJIO,TK038343
BAJIO,TK038344
SURESTE,TK038345
SUR,TK038346
METROPOLITANA SUR,TK038347
BAJIO,TK038348
METROPOLITANA NORTE,TK038349
SUR,TK038350
METROPOLITANA NORTE,TK038351
NOROESTE,TK038352
METROPOLITANA SUR,TK038353
NOROESTE,TK038354
METROPOLITANA NORTE,TK038355
SUR,TK038356
SURESTE,TK038357
OCCIDENTE,TK038358
BAJIO,TK038359
BAJIO,TK038360
BAJIO,TK038361
BAJIO,TK038362
NORESTE,TK038363
NOROESTE,TK038364
NOROESTE,TK038365
NORESTE,TK038366
BAJIO,TK038367
BAJIO,TK038368
BAJIO,TK038369
SUR,TK038370
METROPOLITANA SUR,TK038371
OCCIDENTE,TK038372
SUR,TK038373
NORESTE,TK038374
OCCIDENTE,TK038375
SUR,TK038376
BAJIO,TK038377
BAJIO,TK038378
NORESTE,TK038379
METROPOLITANA NORTE,TK038380
SURESTE,TK038381
SUR,TK038382
SURESTE,TK038383
NORESTE,TK038384
BAJIO,TK038385
NOROESTE,TK038386
BAJIO,TK038387
OCCIDENTE,TK038388
METROPOLITANA SUR,TK038389
NOROESTE,TK038390
NOROESTE,TK038391
OCCIDENTE,TK038392
OCCIDENTE,TK038393
SUR,TK038394
NORESTE,TK038395
BAJIO,TK038396
METROPOLITANA SUR,TK038397
SURESTE,TK038398
METROPOLITANA SUR,TK038399
BAJIO,TK038400
METROPOLITANA NORTE,TK038401
NORESTE,TK038402
NOROESTE,TK038403
METROPOLITANA NORTE,TK038404
BAJIO,TK038405
OCCIDENTE,TK038406
BAJIO,TK038407
SUR,TK038408
SURESTE,TK038409
BAJIO,TK038410
NOROESTE,TK038411
BAJIO,TK038412
BAJIO,TK038413
NOROESTE,TK038414
NOROESTE,TK038415
NOROESTE,TK038416
NOROESTE,TK038417
NORESTE,TK038418
NOROESTE,TK038419
SUR,TK038420
OCCIDENTE,TK038421
METROPOLITANA SUR,TK038422
METROPOLITANA NORTE,TK038423
BAJIO,TK038424
NOROESTE,TK038425
METROPOLITANA NORTE,TK038426
BAJIO,TK038427
SUR,TK038428
SUR,TK038429
OCCIDENTE,TK038430
NORESTE,TK038431
METROPOLITANA NORTE,TK038432
METROPOLITANA SUR,TK038433
NOROESTE,TK038434
BAJIO,TK038435
NOROESTE,TK038436
SUR,TK038437
OCCIDENTE,TK038438
NOROESTE,TK038439
NOROESTE,TK038440
SURESTE,TK038441
NOROESTE,TK038442
NOROESTE,TK038443
METROPOLITANA SUR,TK038444
METROPOLITANA NORTE,TK038445
METROPOLITANA SUR,TK038446
BAJIO,TK038447
OCCIDENTE,TK038448
NOROESTE,TK038449
NOROESTE,TK038450
NOROESTE,TK038451
METROPOLITANA NORTE,TK038452
NOROESTE,TK038453
NOROESTE,TK038454
BAJIO,TK038455
SUR,TK038456
SURESTE,TK038457
BAJIO,TK038458
BAJIO,TK038459
NORESTE,TK038460
SUR,TK038461
NOROESTE,TK038462
OCCIDENTE,TK038463
NOROESTE,TK038464
NOROESTE,TK038465
NOROESTE,TK038466
OCCIDENTE,TK038467
METROPOLITANA NORTE,TK038468
METROPOLITANA NORTE,TK038469
METROPOLITANA SUR,TK038470
METROPOLITANA NORTE,TK038471
NORESTE,TK038472
METROPOLITANA NORTE,TK038473
METROPOLITANA NORTE,TK038474
METROPOLITANA SUR,TK038475
METROPOLITANA NORTE,TK038476
OCCIDENTE,TK038477
OCCIDENTE,TK038478
OCCIDENTE,TK038479
SURESTE,TK038480
OCCIDENTE,TK038481
NORESTE,TK038482
NOROESTE,TK038483
SUR,TK038484
METROPOLITANA NORTE,TK038485
NORESTE,TK038486
SUR,TK038487
NORESTE,TK038488
NOROESTE,TK038489
METROPOLITANA NORTE,TK038490
NOROESTE,TK038491
OCCIDENTE,TK038492
METROPOLITANA SUR,TK038493
METROPOLITANA SUR,TK038494
METROPOLITANA SUR,TK038495
BAJIO,TK038496
METROPOLITANA NORTE,TK038497
SUR,TK038498
BAJIO,TK038499
METROPOLITANA NORTE,TK038500
METROPOLITANA NORTE,TK038501
SURESTE,TK038502
METROPOLITANA SUR,TK038503
METROPOLITANA SUR,TK038504
SUR,TK038505
OCCIDENTE,TK038506
NOROESTE,TK038507
NOROESTE,TK038508
NORESTE,TK038509
METROPOLITANA SUR,TK038510
METROPOLITANA SUR,TK038511
METROPOLITANA NORTE,TK038512
NORESTE,TK038513
BAJIO,TK038514
NORESTE,TK038515
BAJIO,TK038516
SUR,TK038517
METROPOLITANA NORTE,TK038518
BAJIO,TK038519
METROPOLITANA SUR,TK038520
BAJIO,TK038521
OCCIDENTE,TK038522
METROPOLITANA NORTE,TK038523
BAJIO,TK038524
NOROESTE,TK038525
METROPOLITANA NORTE,TK038526
BAJIO,TK038527
SUR,TK038528
METROPOLITANA NORTE,TK038529
BAJIO,TK038530
OCCIDENTE,TK038531
METROPOLITANA SUR,TK038532
BAJIO,TK038533
SUR,TK038534
NOROESTE,TK038535
BAJIO,TK038536
METROPOLITANA SUR,TK038537
METROPOLITANA SUR,TK038538
SURESTE,TK038539
BAJIO,TK038540
OCCIDENTE,TK038541
NOROESTE,TK038542
METROPOLITANA NORTE,TK038543
SUR,TK038544
SURESTE,TK038545
NOROESTE,TK038546
METROPOLITANA NORTE,TK038547
METROPOLITANA SUR,TK038548
METROPOLITANA NORTE,TK038549
METROPOLITANA NORTE,TK038550
NORESTE,TK038551
OCCIDENTE,TK038552
SUR,TK038553
BAJIO,TK038554
SUR,TK038555
METROPOLITANA SUR,TK038556
METROPOLITANA NORTE,TK038557
NOROESTE,TK038558
BAJIO,TK038559
NOROESTE,TK038560
METROPOLITANA NORTE,TK038561
METROPOLITANA NORTE,TK038562
METROPOLITANA NORTE,TK038563
SURESTE,TK038564
SURESTE,TK038565
NORESTE,TK038566
NOROESTE,TK038567
NOROESTE,TK038568
SUR,TK038569
METROPOLITANA NORTE,TK038570
SUR,TK038571
METROPOLITANA SUR,TK038572
BAJIO,TK038573
METROPOLITANA NORTE,TK038574
METROPOLITANA SUR,TK038575
OCCIDENTE,TK038576
SURESTE,TK038577
OCCIDENTE,TK038578
SUR,TK038579
METROPOLITANA SUR,TK038580
METROPOLITANA SUR,TK038581
METROPOLITANA SUR,TK038582
METROPOLITANA SUR,TK038583
SUR,TK038584
NOROESTE,TK038585
BAJIO,TK038586
METROPOLITANA SUR,TK038587
SURESTE,TK038588
SUR,TK038589
METROPOLITANA SUR,TK038590
METROPOLITANA SUR,TK038591
METROPOLITANA NORTE,TK038592
NORESTE,TK038593
SURESTE,TK038594
BAJIO,TK038595
METROPOLITANA SUR,TK038596
BAJIO,TK038597
METROPOLITANA NORTE,TK038598
OCCIDENTE,TK038599
METROPOLITANA SUR,TK038600
OCCIDENTE,TK038601
SUR,TK038602
METROPOLITANA SUR,TK038603
OCCIDENTE,TK038604
OCCIDENTE,TK038605
NORESTE,TK038606
METROPOLITANA SUR,TK038607
SURESTE,TK038608
METROPOLITANA SUR,TK038609
NOROESTE,TK038610
BAJIO,TK038611
NORESTE,TK038612
NORESTE,TK038613
METROPOLITANA SUR,TK038614
SUR,TK038615
BAJIO,TK038616
BAJIO,TK038617
SUR,TK038618
OCCIDENTE,TK038619
BAJIO,TK038620
SURESTE,TK038621
NOROESTE,TK038622
SUR,TK038623
NOROESTE,TK038624
SURESTE,TK038625
METROPOLITANA NORTE,TK038626
METROPOLITANA SUR,TK038627
SURESTE,TK038628
SUR,TK038629
METROPOLITANA NORTE,TK038630
NORESTE,TK038631
BAJIO,TK038632
NORESTE,TK038633
NOROESTE,TK038634
NORESTE,TK038635
METROPOLITANA SUR,TK038636
SUR,TK038637
BAJIO,TK038638
SURESTE,TK038639
BAJIO,TK038640
NOROESTE,TK038641
BAJIO,TK038642
METROPOLITANA SUR,TK038643
SUR,TK038644
SUR,TK038645
METROPOLITANA SUR,TK038646
SURESTE,TK038647
OCCIDENTE,TK038648
METROPOLITANA SUR,TK038649
OCCIDENTE,TK038650
SUR,TK038651
NORESTE,TK038652
OCCIDENTE,TK038653
SUR,TK038654
METROPOLITANA SUR,TK038655
NOROESTE,TK038656
NOROESTE,TK038657
BAJIO,TK038658
METROPOLITANA SUR,TK038659
BAJIO,TK038660
BAJIO,TK038661
NOROESTE,TK038662
BAJIO,TK038663
SUR,TK038664
OCCIDENTE,TK038665
METROPOLITANA NORTE,TK038666
METROPOLITANA SUR,TK038667
NOROESTE,TK038668
SUR,TK038669
METROPOLITANA NORTE,TK038670
METROPOLITANA SUR,TK038671
OCCIDENTE,TK038672
SURESTE,TK038673
NOROESTE,TK038674
NORESTE,TK038675
BAJIO,TK038676
METROPOLITANA NORTE,TK038677
SUR,TK038678
METROPOLITANA SUR,TK038679
METROPOLITANA SUR,TK038680
NORESTE,TK038681
SURESTE,TK038682
METROPOLITANA NORTE,TK038683
NOROESTE,TK038684
SUR,TK038685
NOROESTE,TK038686
NOROESTE,TK038687
METROPOLITANA SUR,TK038688
SURESTE,TK038689
NOROESTE,TK038690
SUR,TK038691
SURESTE,TK038692
NOROESTE,TK038693
SUR,TK038694
NOROESTE,TK038695
METROPOLITANA SUR,TK038696
NORESTE,TK038697
BAJIO,TK038698
METROPOLITANA SUR,TK038699
BAJIO,TK038700
NOROESTE,TK038701
SUR,TK038702
SURESTE,TK038703
NOROESTE,TK038704
SURESTE,TK038705
NORESTE,TK038706
NOROESTE,TK038707
NOROESTE,TK038708
SUR,TK038709
METROPOLITANA SUR,TK038710
NORESTE,TK038711
METROPOLITANA NORTE,TK038712
NOROESTE,TK038713
SUR,TK038714
SURESTE,TK038715
NORESTE,TK038716
SURESTE,TK038717
METROPOLITANA SUR,TK038718
SUR,TK038719
METROPOLITANA SUR,TK038720
METROPOLITANA SUR,TK038721
NOROESTE,TK038722
SUR,TK038723
NOROESTE,TK038724
BAJIO,TK038725
SUR,TK038726
METROPOLITANA NORTE,TK038727
NOROESTE,TK038728
BAJIO,TK038729
SURESTE,TK038730
NORESTE,TK038731
SUR,TK038732
METROPOLITANA SUR,TK038733
NORESTE,TK038734
SUR,TK038735
SURESTE,TK038736
NORESTE,TK038737
SURESTE,TK038738
SUR,TK038739
METROPOLITANA SUR,TK038740
SUR,TK038741
SURESTE,TK038742
SUR,TK038743
SURESTE,TK038744
METROPOLITANA SUR,TK038745
NOROESTE,TK038746
SUR,TK038747
SUR,TK038748
NORESTE,TK038749
OCCIDENTE,TK038750
NOROESTE,TK038751
NOROESTE,TK038752
METROPOLITANA NORTE,TK038753
OCCIDENTE,TK038754
METROPOLITANA SUR,TK038755
SUR,TK038756
BAJIO,TK038757
NORESTE,TK038758
METROPOLITANA SUR,TK038759
METROPOLITANA SUR,TK038760
METROPOLITANA NORTE,TK038761
BAJIO,TK038762
METROPOLITANA SUR,TK038763
METROPOLITANA SUR,TK038764
NOROESTE,TK038765
SURESTE,TK038766
BAJIO,TK038767
METROPOLITANA SUR,TK038768
SURESTE,TK038769
METROPOLITANA SUR,TK038770
SUR,TK038771
NORESTE,TK038772
SUR,TK038773
METROPOLITANA NORTE,TK038774
SUR,TK038775
NOROESTE,TK038776
NORESTE,TK038777
OCCIDENTE,TK038778
METROPOLITANA SUR,TK038779
NORESTE,TK038780
NOROESTE,TK038781
METROPOLITANA SUR,TK038782
NOROESTE,TK038783
SUR,TK038784
METROPOLITANA SUR,TK038785
METROPOLITANA SUR,TK038786
BAJIO,TK038787
METROPOLITANA SUR,TK038788
BAJIO,TK038789
OCCIDENTE,TK038790
SUR,TK038791
METROPOLITANA SUR,TK038792
SUR,TK038793
OCCIDENTE,TK038794
NOROESTE,TK038795
METROPOLITANA SUR,TK038796
METROPOLITANA NORTE,TK038797
BAJIO,TK038798
METROPOLITANA SUR,TK038799
NOROESTE,TK038800
OCCIDENTE,TK038801
SUR,TK038802
NOROESTE,TK038803
NOROESTE,TK038804
BAJIO,TK038805
NORESTE,TK038806
SUR,TK038807
OCCIDENTE,TK038808
NORESTE,TK038809
NOROESTE,TK038810
SURESTE,TK038811
SURESTE,TK038812
SURESTE,TK038813
SURESTE,TK038814
SURESTE,TK038815
SUR,TK038816
METROPOLITANA SUR,TK038817
METROPOLITANA SUR,TK038818
SUR,TK038819
METROPOLITANA SUR,TK038820
BAJIO,TK038821
SUR,TK038822
NOROESTE,TK038823
OCCIDENTE,TK038824
METROPOLITANA SUR,TK038825
SUR,TK038826
SURESTE,TK038827
METROPOLITANA SUR,TK038828
NOROESTE,TK038829
NORESTE,TK038830
METROPOLITANA NORTE,TK038831
SUR,TK038832
NOROESTE,TK038833
METROPOLITANA SUR,TK038834
BAJIO,TK038835
NORESTE,TK038836
NOROESTE,TK038837
METROPOLITANA SUR,TK038838
SUR,TK038839
SUR,TK038840
METROPOLITANA SUR,TK038841
BAJIO,TK038842
NOROESTE,TK038843
SUR,TK038844
NOROESTE,TK038845
METROPOLITANA NORTE,TK038846
SUR,TK038847
BAJIO,TK038848
METROPOLITANA SUR,TK038849
SUR,TK038850
NOROESTE,TK038851
SUR,TK038852
NOROESTE,TK038853
METROPOLITANA SUR,TK038854
NOROESTE,TK038855
SUR,TK038856
SUR,TK038857
SUR,TK038858
NORESTE,TK038859
NOROESTE,TK038860
NOROESTE,TK038861
NOROESTE,TK038862
SUR,TK038863
SUR,TK038864
BAJIO,TK038865
NOROESTE,TK038866
BAJIO,TK038867
METROPOLITANA SUR,TK038868
NOROESTE,TK038869
METROPOLITANA SUR,TK038870
SUR,TK038871
METROPOLITANA NORTE,TK038872
SURESTE,TK038873
METROPOLITANA NORTE,TK038874
METROPOLITANA SUR,TK038875
SURESTE,TK038876
METROPOLITANA SUR,TK038877
NOROESTE,TK038878
SUR,TK038879
OCCIDENTE,TK038880
NORESTE,TK038881
NOROESTE,TK038882
METROPOLITANA SUR,TK038883
NORESTE,TK038884
SUR,TK038885
SURESTE,TK038886
METROPOLITANA NORTE,TK038887
SUR,TK038888
METROPOLITANA SUR,TK038889
BAJIO,TK038890
SUR,TK038891
BAJIO,TK038892
SURESTE,TK038893
SURESTE,TK038894
SURESTE,TK038895
SUR,TK038896
METROPOLITANA NORTE,TK038897
NOROESTE,TK038898
METROPOLITANA SUR,TK038899
SUR,TK038900
SURESTE,TK038901
SURESTE,TK038902
SURESTE,TK038903
OCCIDENTE,TK038904
NOROESTE,TK038905
NOROESTE,TK038906
METROPOLITANA NORTE,TK038907
METROPOLITANA SUR,TK038908
METROPOLITANA NORTE,TK038909
METROPOLITANA NORTE,TK038910
METROPOLITANA SUR,TK038911
NOROESTE,TK038912
NORESTE,TK038913
METROPOLITANA NORTE,TK038914
NORESTE,TK038915
SUR,TK038916
BAJIO,TK038917
SURESTE,TK038918
BAJIO,TK038919
METROPOLITANA SUR,TK038920
NOROESTE,TK038921
BAJIO,TK038922
NORESTE,TK038923
METROPOLITANA SUR,TK038924
OCCIDENTE,TK038925
SUR,TK038926
SUR,TK038927
SUR,TK038928
METROPOLITANA SUR,TK038929
NOROESTE,TK038930
BAJIO,TK038931
METROPOLITANA SUR,TK038932
NORESTE,TK038933
BAJIO,TK038934
BAJIO,TK038935
SUR,TK038936
OCCIDENTE,TK038937
SUR,TK038938
METROPOLITANA SUR,TK038939
NOROESTE,TK038940
BAJIO,TK038941
NOROESTE,TK038942
NORESTE,TK038943
SUR,TK038944
BAJIO,TK038945
METROPOLITANA SUR,TK038946
METROPOLITANA SUR,TK038947
BAJIO,TK038948
OCCIDENTE,TK038949
METROPOLITANA NORTE,TK038950
METROPOLITANA NORTE,TK038951
METROPOLITANA NORTE,TK038952
NORESTE,TK038953
SUR,TK038954
METROPOLITANA SUR,TK038955
SUR,TK038956
METROPOLITANA NORTE,TK038957
OCCIDENTE,TK038958
METROPOLITANA NORTE,TK038959
NOROESTE,TK038960
METROPOLITANA SUR,TK038961
SUR,TK038962
OCCIDENTE,TK038963
OCCIDENTE,TK038964
BAJIO,TK038965
SURESTE,TK038966
SUR,TK038967
METROPOLITANA NORTE,TK038968
NORESTE,TK038969
SUR,TK038970
NORESTE,TK038971
NORESTE,TK038972
NORESTE,TK038973
NORESTE,TK038974
BAJIO,TK038975
OCCIDENTE,TK038976
NOROESTE,TK038977
SUR,TK038978
NOROESTE,TK038979
NORESTE,TK038980
BAJIO,TK038981
BAJIO,TK038982
NORESTE,TK038983
METROPOLITANA SUR,TK038984
METROPOLITANA SUR,TK038985
METROPOLITANA NORTE,TK038986
METROPOLITANA SUR,TK038987
OCCIDENTE,TK038988
BAJIO,TK038989
METROPOLITANA SUR,TK038990
SUR,TK038991
SURESTE,TK038992
SURESTE,TK038993
SUR,TK038994
BAJIO,TK038995
METROPOLITANA SUR,TK038996
NOROESTE,TK038997
NORESTE,TK038998
METROPOLITANA SUR,TK038999
METROPOLITANA SUR,TK039000
NORESTE,TK039001
BAJIO,TK039002
OCCIDENTE,TK039003
NORESTE,TK039004
BAJIO,TK039005
SURESTE,TK039006
NORESTE,TK039007
METROPOLITANA SUR,TK039008
NORESTE,TK039009
NORESTE,TK039010
NORESTE,TK039011
METROPOLITANA NORTE,TK039012
NORESTE,TK039013
METROPOLITANA SUR,TK039014
NORESTE,TK039015
SUR,TK039016
BAJIO,TK039017
METROPOLITANA NORTE,TK039018
NORESTE,TK039019
SUR,TK039020
METROPOLITANA SUR,TK039021
SUR,TK039022
NOROESTE,TK039023
BAJIO,TK039024
SURESTE,TK039025
OCCIDENTE,TK039026
NORESTE,TK039027
NORESTE,TK039028
METROPOLITANA SUR,TK039029
METROPOLITANA NORTE,TK039030
METROPOLITANA NORTE,TK039031
OCCIDENTE,TK039032
BAJIO,TK039033
METROPOLITANA NORTE,TK039034
NOROESTE,TK039035
BAJIO,TK039036
NORESTE,TK039037
OCCIDENTE,TK039038
SUR,TK039039
NORESTE,TK039040
BAJIO,TK039041
BAJIO,TK039042
NOROESTE,TK039043
OCCIDENTE,TK039044
NORESTE,TK039045
BAJIO,TK039046
NOROESTE,TK039047
SUR,TK039048
SUR,TK039049
NOROESTE,TK039050
METROPOLITANA NORTE,TK039051
SUR,TK039052
NORESTE,TK039053
NORESTE,TK039054
SUR,TK039055
NORESTE,TK039056
METROPOLITANA NORTE,TK039057
NOROESTE,TK039058
NORESTE,TK039059
METROPOLITANA NORTE,TK039060
BAJIO,TK039061
BAJIO,TK039062
METROPOLITANA NORTE,TK039063
OCCIDENTE,TK039064
METROPOLITANA NORTE,TK039065
NORESTE,TK039066
NOROESTE,TK039067
OCCIDENTE,TK039068
NORESTE,TK039069
OCCIDENTE,TK039070
METROPOLITANA SUR,TK039071
NOROESTE,TK039072
NORESTE,TK039073
OCCIDENTE,TK039074
METROPOLITANA SUR,TK039075
NOROESTE,TK039076
BAJIO,TK039077
SUR,TK039078
OCCIDENTE,TK039079
BAJIO,TK039080
OCCIDENTE,TK039081
METROPOLITANA NORTE,TK039082
NORESTE,TK039083
METROPOLITANA NORTE,TK039084
METROPOLITANA SUR,TK039085
BAJIO,TK039086
SUR,TK039087
NOROESTE,TK039088
METROPOLITANA NORTE,TK039089
OCCIDENTE,TK039090
NOROESTE,TK039091
OCCIDENTE,TK039092
BAJIO,TK039093
NORESTE,TK039094
METROPOLITANA NORTE,TK039095
OCCIDENTE,TK039096
NORESTE,TK039097
METROPOLITANA NORTE,TK039098
BAJIO,TK039099
SUR,TK039100
NOROESTE,TK039101
METROPOLITANA NORTE,TK039102
NOROESTE,TK039103
NOROESTE,TK039104
NOROESTE,TK039105
NORESTE,TK039106
METROPOLITANA SUR,TK039107
BAJIO,TK039108
SURESTE,TK039109
METROPOLITANA NORTE,TK039110
SURESTE,TK039111
METROPOLITANA SUR,TK039112
METROPOLITANA NORTE,TK039113
NOROESTE,TK039114
NORESTE,TK039115
METROPOLITANA NORTE,TK039116
NOROESTE,TK039117
SUR,TK039118
SURESTE,TK039119
NOROESTE,TK039120
METROPOLITANA SUR,TK039121
NOROESTE,TK039122
METROPOLITANA NORTE,TK039123
METROPOLITANA SUR,TK039124
SUR,TK039125
OCCIDENTE,TK039126
NOROESTE,TK039127
OCCIDENTE,TK039128
NORESTE,TK039129
METROPOLITANA NORTE,TK039130
NOROESTE,TK039131
METROPOLITANA NORTE,TK039132
SURESTE,TK039133
NORESTE,TK039134
NOROESTE,TK039135
METROPOLITANA NORTE,TK039136
BAJIO,TK039137
BAJIO,TK039138
METROPOLITANA SUR,TK039139
OCCIDENTE,TK039140
OCCIDENTE,TK039141
NORESTE,TK039142
NOROESTE,TK039143
OCCIDENTE,TK039144
OCCIDENTE,TK039145
OCCIDENTE,TK039146
OCCIDENTE,TK039147
BAJIO,TK039148
OCCIDENTE,TK039149
NOROESTE,TK039150
NORESTE,TK039151
NOROESTE,TK039152
NORESTE,TK039153
METROPOLITANA NORTE,TK039154
OCCIDENTE,TK039155
NORESTE,TK039156
NORESTE,TK039157
METROPOLITANA NORTE,TK039158
METROPOLITANA SUR,TK039159
NORESTE,TK039160
SUR,TK039161
BAJIO,TK039162
OCCIDENTE,TK039163
BAJIO,TK039164
METROPOLITANA SUR,TK039165
NORESTE,TK039166
NORESTE,TK039167
METROPOLITANA SUR,TK039168
BAJIO,TK039169
OCCIDENTE,TK039170
METROPOLITANA NORTE,TK039171
SURESTE,TK039172
SUR,TK039173
METROPOLITANA SUR,TK039174
NOROESTE,TK039175
OCCIDENTE,TK039176
BAJIO,TK039177
SUR,TK039178
NOROESTE,TK039179
NOROESTE,TK039180
METROPOLITANA NORTE,TK039181
OCCIDENTE,TK039182
OCCIDENTE,TK039183
BAJIO,TK039184
OCCIDENTE,TK039185
NORESTE,TK039186
METROPOLITANA NORTE,TK039187
OCCIDENTE,TK039188
METROPOLITANA NORTE,TK039189
OCCIDENTE,TK039190
SURESTE,TK039191
BAJIO,TK039192
NORESTE,TK039193
SUR,TK039194
METROPOLITANA NORTE,TK039195
SUR,TK039196
METROPOLITANA SUR,TK039197
OCCIDENTE,TK039198
NOROESTE,TK039199
METROPOLITANA SUR,TK039200
